case	63	mode=1	nEV=3	nEI=1	nA=3	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	64	mode=1	nEV=0	nEI=0	nA=0	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	65	mode=1	nEV=1	nEI=0	nA=0	hpv=2	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	66	mode=1	nEV=2	nEI=0	nA=0	hpv=2	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	67	mode=1	nEV=3	nEI=0	nA=0	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	68	mode=1	nEV=0	nEI=1	nA=0	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	69	mode=1	nEV=1	nEI=1	nA=0	hpv=2	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	70	mode=1	nEV=2	nEI=1	nA=0	hpv=2	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	71	mode=1	nEV=3	nEI=1	nA=0	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	72	mode=1	nEV=0	nEI=0	nA=1	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	73	mode=1	nEV=1	nEI=0	nA=1	hpv=2	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	74	mode=1	nEV=2	nEI=0	nA=1	hpv=2	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	75	mode=1	nEV=3	nEI=0	nA=1	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	76	mode=1	nEV=0	nEI=1	nA=1	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	77	mode=1	nEV=1	nEI=1	nA=1	hpv=2	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	78	mode=1	nEV=2	nEI=1	nA=1	hpv=2	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	79	mode=1	nEV=3	nEI=1	nA=1	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	80	mode=1	nEV=0	nEI=0	nA=2	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	81	mode=1	nEV=1	nEI=0	nA=2	hpv=2	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	82	mode=1	nEV=2	nEI=0	nA=2	hpv=2	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	83	mode=1	nEV=3	nEI=0	nA=2	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	84	mode=1	nEV=0	nEI=1	nA=2	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	85	mode=1	nEV=1	nEI=1	nA=2	hpv=2	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	86	mode=1	nEV=2	nEI=1	nA=2	hpv=2	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	87	mode=1	nEV=3	nEI=1	nA=2	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	88	mode=1	nEV=0	nEI=0	nA=3	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	89	mode=1	nEV=1	nEI=0	nA=3	hpv=2	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	90	mode=1	nEV=2	nEI=0	nA=3	hpv=2	enemies=2	cfef=0	pred=false	actual=false	MATCH
case	91	mode=1	nEV=3	nEI=0	nA=3	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	92	mode=1	nEV=0	nEI=1	nA=3	hpv=2	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	93	mode=1	nEV=1	nEI=1	nA=3	hpv=2	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	94	mode=1	nEV=2	nEI=1	nA=3	hpv=2	enemies=2	cfef=0	pred=false	actual=false	MATCH
case	95	mode=1	nEV=3	nEI=1	nA=3	hpv=2	enemies=3	cfef=0	pred=true	actual=true	MATCH
